permalink,wineryname,wineryowner,permitnumber,street,city,state,zipcode,county,lat,lng
/AZ/Cochise/WILLCOX/ZARPARA-VINEYARD/,ZARPARA VINEYARD,JORVE MACMILLAN VINEYARDS L.L.C.,AZ-W-20307,6777 S ZARPARA LN,WILLCOX,AZ,85643,Cochise,32.11772,-109.718699
/AZ/Santa-Cruz/SONOITA/ARIZONA-HOPS-AND-VINES/,ARIZONA HOPS AND VINES,ARIZONA HOPS AND VINES LLC,AZ-W-20496,3450 HWY 82,SONOITA,AZ,85637,Santa Cruz,31.682576,-110.630392
/AZ/Maricopa/SCOTTSDALE/KVB-ENTERPRISE-LLC/,KVB ENTERPRISE LLC,KVB ENTERPRISE LLC,AZ-W-20540,7240 E MAIN ST,SCOTTSDALE,AZ,85251,Maricopa,33.493356,-111.924909
/AZ/Cochise/WILCOX/ARIDUS-WINE-CO/,ARIDUS WINE CO.,ARIDUS WINE COMPANY LLC,AZ-W-21001,1126 N HASKELL AVE,WILCOX,AZ,85643,Cochise,32.266731,-109.822792
/AZ/Maricopa/PHOENIX/AMERICAN-BEVERAGE-CORPORATION/,AMERICAN BEVERAGE CORPORATION,AMERICAN BEVERAGE CORPORATION,AZ-W-21002,2426 S 7TH ST,PHOENIX,AZ,85034,Maricopa,33.424738,-112.065575
/AZ/Yavapai/CAMP-VERDE/CADUCEUS-CELLARS-LLC/,CADUCEUS CELLARS LLC,CADUCEUS CELLARS LLC,AZ-W-21003,4626 OLD HWY 279,CAMP VERDE,AZ,86322,Yavapai,34.633708,-111.93122
/AZ//ELGIN/FLYING-LEAP-VINEYARDS/,FLYING LEAP VINEYARDS,FLYING LEAP VINEYARDS INC.,AZ-W-21004,342 ELGIN RD,ELGIN,AZ,85611,,31.659015,-110.548391
/AZ/Maricopa/CHANDLER/NOSH/,NOSH,HUGOVINO INC,AZ-W-21005,4080 W RAY RD,CHANDLER,AZ,85226,Maricopa,33.322428,-111.911989
/AZ/Maricopa/FOUNTAIN-HILLS/CASAVINO-WINERY/,CASAVINO WINERY,PROTEC L.L.C.,AZ-W-21006,12005 N SAGUARO BLVD,FOUNTAIN HILLS,AZ,85268,Maricopa,33.595466,-111.714972
/AZ/united-states/KINGMAN/CELLA-WINERY-LLC/,CELLA WINERY L.L.C.,CELLA WINERY L.L.C.,AZ-W-21007,6927 E BROOKS BLVD,KINGMAN,AZ,86401,united states,35.440101,-113.873076
/AZ//PRESCOTT/PRESCOTT-WINERY/,PRESCOTT WINERY,PRESCOTT WINERY LLC,AZ-W-21008,216 N ALARCON ST,PRESCOTT,AZ,86301,,34.544402,-112.466143
/AZ/Maricopa/SCOTTSDALE/TWISTED-ROSE-WINERY/,TWISTED ROSE WINERY,PROTEC L.L.C.,AZ-W-21009,15040 N NORTHSIGHT BLVD,SCOTTSDALE,AZ,85260,Maricopa,33.622225,-111.89765
/AZ/Pima/TUCSON/BEAR-TRACK-BISTRO-AND-WINERY/,BEAR TRACK BISTRO AND WINERY,BEAR TRACK INC.,AZ-W-21010,4743 E SUNRISE DR,TUCSON,AZ,85718,Pima,32.308502,-110.891425
/AZ/Santa-Cruz/SONOITA/RUNE-WINES/,RUNE WINES,HALCYON VINEYARDS LLC,AZ-W-21011,3969 HIGHWAY 82,SONOITA,AZ,85637,Santa Cruz,31.718446,-110.542217
/AZ/COCONINO/WILLIAMS/WAGON-WHEEL-WINERY/,WAGON WHEEL WINERY,WAGON WHEEL WINERY LLC,AZ-W-21012,7887 E OLD ROUTE 66,WILLIAMS,AZ,86046,COCONINO,35.264617,-112.037982
/AZ/Maricopa/SCOTTSDALE/VINTNERS-CIRCLE/,VINTNER'S CIRCLE,WINE TIME YOUR WAY LLC,AZ-W-21013,2765 N SCOTTSDALE RD,SCOTTSDALE,AZ,85257,Maricopa,33.478735,-111.925299
/AZ//WILLCOX/PASSION-CELLARS/,PASSION CELLARS,PASSION CELLARS LLC,AZ-W-21014,3052 N FORT GRANT RD,WILLCOX,AZ,85643,,32.293601,-109.87498
/AZ//CHANDLER/ARIZONA-MEAD-COMPANY/,ARIZONA MEAD COMPANY,AXIOM BREWING COMPANY LLC,AZ-W-21015,6503 W FRYE RD,CHANDLER,AZ,85226,,33.298449,-111.953628
/AZ/usa/PINE/TRIDENT-WINERY/,TRIDENT WINERY,RAY STEPHENS AND JULIE A. LA MAGNA,AZ-W-21016,3465 HARPS WAY,PINE,AZ,85544,usa,34.379309,-111.460113
/AZ/Yavapai/CLARKDALE/YAVAPAI-COLLEGE/,YAVAPAI COLLEGE,YAVAPAI COLLEGE,AZ-W-21017,601 BLACKHILLS DR,CLARKDALE,AZ,86324,Yavapai,34.738369,-112.055388
/AZ/Cochise/PEARCE/FOUR-TAILS-LLC/,FOUR TAILS LLC,FOUR TAILS LLC,AZ-W-21018,274 E PEARCE RD,PEARCE,AZ,85625,Cochise,31.939719,-109.845757
/AZ/Maricopa/FOUNTAIN-HILLS/GRAND-CANYON-WINE-TASTING-ROOM/,GRAND CANYON WINE TASTING ROOM,GRAND CANYON WINERY INC,AZ-W-21019,16842 E PARKVIEW AVE,FOUNTAIN HILLS,AZ,85268,Maricopa,33.605886,-111.715938
/AZ/Yavapai/CAMP-VERDE/SALT-MINE-VINEYARDS/,SALT MINE VINEYARDS,SALT MINE WINE LLC.,AZ-W-21020,536 W SALT MINE RD,CAMP VERDE,AZ,86322,Yavapai,34.554864,-111.86375
/AZ/Yavapai/CLARKDALE/CHATEAU-TUMBLEWEED/,CHATEAU TUMBLEWEED,COTTONTUCKY LLC,AZ-W-21021,1151 W STATE ROUTE 89A,CLARKDALE,AZ,86324,Yavapai,34.755237,-112.055638
/AZ/Maricopa/SCOTTSDALE/HOFFMAN-FAMILY-CELLARS/,HOFFMAN FAMILY CELLARS,DESERT ROCK INDUSTRIES LLC,AZ-W-21022,7302 E HELM DR,SCOTTSDALE,AZ,85260,Maricopa,33.620503,-111.922115
/AZ//WILLCOX/WESTERN-WIND-WINE-LLC/,WESTERN WIND WINE LLC,WESTERN WIND WINE LLC,AZ-W-21023,1126 N HASKELL AVE,WILLCOX,AZ,85643,,32.266731,-109.822792
/AZ/USA/SNOWFLAKE/MOGOLLON-VINEYARDS-LLC/,MOGOLLON VINEYARDS L.L.C.,MOGOLLON VINEYARDS L.L.C.,AZ-W-21024,7580 E SHERWOOD LN,SNOWFLAKE,AZ,85937,USA,34.49452,-110.062183
/AZ/Maricopa/SCOTTSDALE/DECANTUR-WINERY-@-DC-RANCH/,DECANTUR WINERY @ DC RANCH,PREMIER WINERIES INC.,AZ-W-21025,18221 N PIMA RD,SCOTTSDALE,AZ,85255,Maricopa,33.651577,-111.886171
/AZ/Pinal/FLORENCE/THE-WINDMILL-WINERY-AT-FLORENCE-FARMS-LLC/,THE WINDMILL WINERY AT FLORENCE FARMS LLC,THE WINDMILL WINERY AT FLORENCE FARMS LLC,AZ-W-21026,1140 W BUTTE AVE,FLORENCE,AZ,85132,Pinal,33.031593,-111.402502
/AZ/Yavapai/CAMP-VERDE/HEART-WOOD-WINERY/,HEART WOOD WINERY,HEART WOOD CELLARS LLC,AZ-W-21027,4626 OLD HIGHWAY 279,CAMP VERDE,AZ,86322,Yavapai,34.633708,-111.93122
/AZ/Yavapai/CAMP-VERDE/PIERCE-WINES-ARIZONA-LLC/,PIERCE WINES ARIZONA LLC,PIERCE WINES ARIZONA LLC,AZ-W-21028,4626 OLD HIGHWAY 279,CAMP VERDE,AZ,86322,Yavapai,34.633708,-111.93122
/AZ/Coconino/FLAGSTAFF/DRINKING-HORN-LLC/,DRINKING HORN LLC,DRINKING HORN LLC,AZ-W-21029,506 N GRANT ST,FLAGSTAFF,AZ,86001,Coconino,35.196199,-111.620298
/AZ/Cochise/WILLCOX/COCHISE-WINE-COMPANY/,COCHISE WINE COMPANY,COCHISE GROVES INVESTMENTS LLC,AZ-W-21030,650 S ARIZONA AVE,WILLCOX,AZ,85643,Cochise,32.246826,-109.837933
/AZ/Maricopa/TEMPE/KOKOPELLI-WINERY/,KOKOPELLI WINERY,AZ WINE CELLARS LLC.,AZ-W-21031,2115 E CEDAR ST,TEMPE,AZ,85281,Maricopa,33.411528,-111.895391
/AZ/MARICOPA/CAMP-VERDE/SAN-DOMINIQUE-WINERY/,SAN DOMINIQUE WINERY,STALTARI WILLIAM JOSEPH,AZ-W-269,YAVAPAI CTY. HWY. 17 & ARIZONA RT. 169,CAMP VERDE,AZ,86322,MARICOPA,34.514239,-111.802195
/AZ/SANTA-CRUZ/ELGIN/SONOITA-VINEYARDS-LTD/,SONOITA VINEYARDS LTD.,SONOITA VINEYARDS LTD.,AZ-W-273,290 ELGIN CANELO RD,ELGIN,AZ,85611,SANTA CRUZ,31.623451,-110.548339
/AZ/COCHISE/BOWIE/FT-BOWIE-VINEYARDS-&-ORCHARD-PRODUCTS/,FT BOWIE VINEYARDS & ORCHARD PRODUCTS,LESCO ENTERPRISES INC.,AZ-W-286,156 N JEFFERSON,BOWIE,AZ,85605,COCHISE,32.327069,-109.487784
/AZ/PIMA/ELGIN/THE-VILLAGE-OF-ELGIN-WINERY/,THE VILLAGE OF ELGIN WINERY,DOMAINES ELLAM INC.,AZ-W-288,471 ELGIN RD,ELGIN,AZ,85611,PIMA,31.661029,-110.526098
/AZ/YAVAPAI/CORNVILLE/OAK-CREEK-VINEYARDS-&-WINERY/,OAK CREEK VINEYARDS & WINERY,OAK CREEK VINEYARDS & WINERY INC,AZ-W-291,1555 N PAGE SPRINGS RD,CORNVILLE,AZ,86325,YAVAPAI,34.759163,-111.888982
/AZ/COCHISE/PORTAL/COLIBRI-VINEYARD-AND-WINERY/,COLIBRI VINEYARD AND WINERY,COLIBRI VINEYARD AND WINERY L.L.C.,AZ-W-296,2825 W HILLTOP RD,PORTAL,AZ,85632,COCHISE,31.996795,-109.232928
/AZ/COCONINO/FLAGSTAFF/BLENDZ/,BLENDZ,FINE WINE BLENDS LLC,AZ-WS-15003,21 E ASPEN AVE,FLAGSTAFF,AZ,86001,COCONINO,35.198261,-111.648035
/AZ/Yavapai/JEROME/PASSION-CELLARS-LLC/,PASSION CELLARS LLC,PASSION CELLARS LLC,AZ-WS-21001,417 HULL AVE,JEROME,AZ,86331,Yavapai,34.749855,-112.114586
/CA/NAPA/SAINT-HELENA/RAYMOND-VINEYARD-&-CELLAR/,RAYMOND VINEYARD & CELLAR,RAYMOND VINEYARD & CELLAR INC.,CA-W-1016,849 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.485519,-122.43762
/CA/SANTA-CRUZ/LOS-GATOS/DAVID-BRUCE-WINERY/,DAVID BRUCE WINERY,DAVID BRUCE WINERY INC.,CA-W-1018,21439 BEAR CREEK RD,LOS GATOS,CA,95033,SANTA CRUZ,37.168865,-122.047722
/CA/YOLO/WINTERS/BERRYESSA-GAP-VINEYARDS/,BERRYESSA GAP VINEYARDS,WINTERS WINERY,CA-W-1023,27260 STATE HIGHWAY 128,WINTERS,CA,95694,YOLO,38.513758,-122.003245
/CA/SAN-BENITO/HOLLISTER/CALERA-WINE-COMPANY/,CALERA WINE COMPANY,CALERA WINE COMPANY,CA-W-1028,11300 CIENEGA RD,HOLLISTER,CA,95023,SAN BENITO,36.7366,-121.369139
/CA/YOLO/WOODLAND/SATIETY/,SATIETY,STERLING CHAYKIN & ELAINE CHAYKIN,CA-W-1037,40101 COUNTY ROAD 25A,WOODLAND,CA,95776,YOLO,38.639378,-121.764125
/CA/SANTA-BARBARA/SANTA-MARIA/RANCHO-SISQUOC-WINERY/,RANCHO SISQUOC WINERY,FLOOD RANCH COMPANY,CA-W-1040,6600 FOXEN CANYON RD,SANTA MARIA,CA,93454,SANTA BARBARA,34.847844,-120.241064
/CA/MENDOCINO/UKIAH/WHALER-VINEYARDS/,WHALER VINEYARDS,RUSSELL M. AND ANN C. NYBORG,CA-W-1041,6201 OLD RIVER RD,UKIAH,CA,95482,MENDOCINO,39.099548,-123.163915
/CA/NAPA/NAPA/SHAFER-VINEYARDS/,SHAFER VINEYARDS,SHAFER VINEYARDS,CA-W-1044,6154 SILVERADO TRL,NAPA,CA,94558,NAPA,38.421021,-122.326365
/CA/SONOMA/HEALDSBURG/DUXOUP-WINE-WORKS/,DUXOUP WINE WORKS,ROBERT A. CUTTER & DEBORAH A. CUTTER,CA-W-1055,9611 W DRY CREEK RD,HEALDSBURG,CA,95448,SONOMA,38.703565,-122.978253
/CA/SONOMA/WINDSOR/SONOMA-CUTRER-VINEYARDS/,SONOMA-CUTRER VINEYARDS,SONOMA-CUTRER VINEYARDS INC.,CA-W-1075,4401 SLUSSER RD,WINDSOR,CA,95492,SONOMA,38.499131,-122.832105
/CA/LAKE/MIDDLETOWN/GUENOC-&-LANGTRY-ESTATE-VINEYARDS-AND-WINERY/,GUENOC & LANGTRY ESTATE VINEYARDS AND WINERY,GUENOC WINERY INC.,CA-W-1082,21000 BUTTS CANYON RD,MIDDLETOWN,CA,95461,LAKE,38.735963,-122.528355
/CA/NAPA/NAPA/SILVERADO-VINEYARDS/,SILVERADO VINEYARDS,THE SILVERADO VINEYARDS,CA-W-1085,6121 SILVERADO TRL,NAPA,CA,94558,NAPA,38.412028,-122.336608
/CA/LAKE/LAKEPORT/KENDALL-JACKSON/,KENDALL-JACKSON,JACKSON FAMILY WINES INC.,CA-W-1105,600 MATTHEWS RD,LAKEPORT,CA,95453,LAKE,38.997169,-122.902248
/CA/MARIN/NOVATO/KALIN-CELLARS-INC/,KALIN CELLARS INC.,KALIN CELLARS INC.,CA-W-1106,61 GALLI DR,NOVATO,CA,94949,MARIN,38.073202,-122.535635
/CA/MARIN/BOLINAS/THACKREY-&-CO/,THACKREY & CO.,SEAN HALEY THACKREY,CA-W-1110,240 OVERLOOK DR,BOLINAS,CA,94924,MARIN,37.904732,-122.695656
/CA/NAPA/CALISTOGA/WERMUTH-WINERY/,WERMUTH WINERY,RALPH E. WERMUTH,CA-W-1124,3942 SILVERADO TRL,CALISTOGA,CA,94515,NAPA,38.563986,-122.510445
/CA/MONTEREY/CARMEL/CHATEAU-JULIEN/,CHATEAU JULIEN,GREAT AMERICAN WINERIES INC.,CA-W-1127,8940 CARMEL VALLEY RD,CARMEL,CA,93923,MONTEREY,36.528748,-121.820514
/CA/NAPA/NAPA/MONTICELLO-CELLARS/,MONTICELLO CELLARS,MONTICELLO CELLARS INC.,CA-W-1128,4242 BIG RANCH RD,NAPA,CA,94558,NAPA,38.359189,-122.31067
/CA/NAPA/SAINT-HELENA/ROMBAUER-VINEYARDS/,ROMBAUER VINEYARDS,ROMBAUER VINEYARDS INC.,CA-W-1142,3522 SILVERADO TRL,SAINT HELENA,CA,94574,NAPA,38.546066,-122.492584
/CA/SANTA-CRUZ/WATSONVILLE/RIVER-RUN-VINTNERS/,RIVER RUN VINTNERS,KRISTINE ARNESON,CA-W-1153,65 ROGGE LN,WATSONVILLE,CA,95076,SANTA CRUZ,36.898797,-121.640566
/CA/NAPA/ANGWIN/DUNN-VINEYARDS-LLC/,DUNN VINEYARDS LLC,DUNN VINEYARDS LLC,CA-W-1159,805 WHITE COTTAGE RD N,ANGWIN,CA,94508,NAPA,38.593446,-122.451218
/CA/NEVADA/NEVADA-CITY/NEVADA-CITY-WINERY/,NEVADA CITY WINERY,N.C.W.G. INC.,CA-W-1162,321 SPRING ST,NEVADA CITY,CA,95959,NEVADA,39.262074,-121.019867
/CA/MENDOCINO/PHILO/HUSCH-VINEYARDS-INC/,HUSCH VINEYARDS INC.,HUSCH VINEYARDS INC.,CA-W-1180,4400 HIGHWAY 128,PHILO,CA,95466,MENDOCINO,39.104918,-123.500485
/CA/SANTA-CRUZ/SOQUEL/BARGETTOS-SANTA-CRUZ-WINERY-INC/,BARGETTO'S SANTA CRUZ WINERY INC.,BARGETTO'S SANTA CRUZ WINERY INC.,CA-W-1181,3535 N MAIN ST,SOQUEL,CA,95073,SANTA CRUZ,36.994985,-121.954474
/CA/EL-DORADO/PLACERVILLE/BOEGER-WINERY/,BOEGER WINERY,BOEGER WINERY INC.,CA-W-1182,1709 CARSON RD,PLACERVILLE,CA,95667,EL DORADO,38.743746,-120.775617
/CA/NAPA/SAINT-HELENA/SPOTTSWOODE-WINERY-INC/,SPOTTSWOODE WINERY INC.,SPOTTSWOODE WINERY INC.,CA-W-1188,1902 MADRONA AVE,SAINT HELENA,CA,94574,NAPA,38.500011,-122.47873
/CA/VENTURA/CAMARILLO/THE-DAUME-WINERY/,THE DAUME WINERY,THE DAUME WINERY INC.,CA-W-1210,300 S LEWIS ST,CAMARILLO,CA,93012,VENTURA,34.211164,-119.034366
/CA/NAPA/OAKVILLE/STELTZNER/,STELTZNER,RICHARD M. STELTZNER,CA-W-1226,7830-40 ST. HELENA HWY,OAKVILLE,CA,94562,NAPA,38.436364,-122.402353
/CA/NAPA/OAKVILLE/VENGE-VINEYARDS/SADDLEBACK-CELLARS/,VENGE VINEYARDS/SADDLEBACK CELLARS,NILS & DIANNA L. VENGE & THE KIRK P. & ERIKA L. VENGE TRUST,CA-W-1239,7802 MONEY RD,OAKVILLE,CA,94562,NAPA,38.449455,-122.388337
/CA/NAPA/SAINT-HELENA/FLORA-SPRINGS-WINE-COMPANY/,FLORA SPRINGS WINE COMPANY,FLORA SPRINGS WINE COMPANY,CA-W-1246,1978 ZINFANDEL LN,SAINT HELENA,CA,94574,NAPA,38.476691,-122.450511
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/EBERLE-WINERY-LTD/,EBERLE WINERY LTD.,EBERLE WINERY LTD. (A LIMITED PARTNERSHIP) W. GARY EBERLE (GENERAL PARTNER),CA-W-1261,3810 HIGHWAY 46 E,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.649787,-120.628138
/CA/NAPA/OAKVILLE/RUDD/,RUDD,RUDD WINES INC.,CA-W-1262,500 OAKVILLE XRD,OAKVILLE,CA,94562,NAPA,43.459419,-79.709956
/CA/VENTURA/OAK-VIEW/A-TOLMACH/,A. TOLMACH,ADAM TRACY TOLMACH,CA-W-1268,10540 ENCINO DR,OAK VIEW,CA,93022,VENTURA,34.402268,-119.286746
/CA/TRINITY/TRINITY-CENTER/ALPEN-CELLARS/,ALPEN CELLARS,G. MARK GROVES & KEITH LEE GROVES,CA-W-1275,6.5 MI. N.E. OF TRINITY CTR.P.O.ON E. FORK RD.COUNTY RD120,TRINITY CENTER,CA,96091,TRINITY,41.062913,-122.776411
/CA/NAPA/SAINT-HELENA/FORMAN-VINEYARD/,FORMAN VINEYARD,RICHARD WALLACE FORMAN,CA-W-1295,1501 BIG ROCK RD,SAINT HELENA,CA,94574,NAPA,38.517625,-122.447083
/CA/SAN-DIEGO/JULIAN/MENGHINI-WINERY-INC/,MENGHINI WINERY INC.,MENGHINI WINERY INC.,CA-W-1303,1150 JULIAN ORCHARDS DR,JULIAN,CA,92036,SAN DIEGO,33.104947,-116.60713
/CA/SONOMA/SANTA-ROSA/HOOK-AND-LADDER-WINERY/,HOOK AND LADDER WINERY,C AND C WINE SERVICES INC.,CA-W-1341,2134 OLIVET RD,SANTA ROSA,CA,95401,SONOMA,38.472599,-122.81304
/CA/NAPA/SAINT-HELENA/ROBERT-KEENAN-WINERY/,ROBERT KEENAN WINERY,R.H. KEENAN COMPANY,CA-W-1364,3660 SPRINGS MOUNTAIN RD,SAINT HELENA,CA,94574,NAPA,38.524491,-122.53762
/CA/SONOMA/SANTA-ROSA/HANNA-WINERY-INC/,HANNA WINERY INC.,HANNA WINERY INC.,CA-W-1368,5345 OCCIDENTAL RD,SANTA ROSA,CA,95401,SONOMA,38.428573,-122.807431
/CA/SONOMA/SONOMA/CLINE-CELLARS/,CLINE CELLARS,CLINE CELLARS INC.,CA-W-1373,24737 ARNOLD DR,SONOMA,CA,95476,SONOMA,38.214773,-122.458596
/CA/NAPA/NAPA/HESS-WINE-COMPANY/,HESS WINE COMPANY,THE HESS COLLECTION WINERY,CA-W-1397,4411 REDWOOD RD,NAPA,CA,94558,NAPA,38.338059,-122.390093
/CA/SONOMA/SONOMA/GLORIA-FERRER-CAVES/,GLORIA FERRER CAVES,FREIXENET SONOMA CAVES INC.,CA-W-1407,23555 ARNOLD DR,SONOMA,CA,95476,SONOMA,38.223624,-122.472039
/CA/NAPA/SAINT-HELENA/DOMAINE-CHARBAY/,DOMAINE CHARBAY,MILORAD & SUSAN J. KARAKASEVIC,CA-W-1416,4001 SPRING MOUNTAIN RD,SAINT HELENA,CA,94574,NAPA,38.521076,-122.541363
/CA/NAPA/RUTHERFORD/FRANCISCAN-VINEYARDS/,FRANCISCAN VINEYARDS,FRANCISCAN VINEYARDS INC.,CA-W-1420,1178 GALLERON RD,RUTHERFORD,CA,94573,NAPA,38.474553,-122.432185
/CA/SAN-JOAQUIN/LODI/LAS-VINAS-WINERY-INC/,LAS VINAS WINERY INC.,LAS VINAS WINERY INC.,CA-W-1421,5573 W WOODBRIDGE RD,LODI,CA,95242,SAN JOAQUIN,38.160242,-121.382328
/CA/SANTA-BARBARA/SANTA-YNEZ/THE-GAINEY-VINEYARD/,THE GAINEY VINEYARD,THE GAINEY VINEYARD,CA-W-1424,3950 E HIGHWAY 246,SANTA YNEZ,CA,93460,SANTA BARBARA,34.608075,-120.065124
/CA/MENDOCINO/PHILO/ROEDERER-ESTATE-INC/,ROEDERER ESTATE INC.,ROEDERER ESTATE INC.,CA-W-1429,4501 HIGHWAY 128,PHILO,CA,95466,MENDOCINO,39.108426,-123.49712
/CA/SANTA-CRUZ/APTOS/SALAMANDRE-WINE-CELLARS/,SALAMANDRE WINE CELLARS,SALAMANDRE WINE CELLARS,CA-W-1433,108 DON CARLOS DR,APTOS,CA,95003,SANTA CRUZ,36.992192,-121.893789
/CA/SAN-LUIS-OBISPO/ARROYO-GRANDE/TALLEY-VINEYARDS/,TALLEY VINEYARDS,TALLEY VINEYARDS,CA-W-1435,3031 LOPEZ DR,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,35.177492,-120.523444
/CA/SAN-LUIS-OBISPO/SAN-LUIS-OBISPO/CLAIBORNE-&-CHURCHILL-INC/,CLAIBORNE & CHURCHILL INC.,CLAIBORNE & CHURCHILL INC.,CA-W-1436,2649 CARPENTER CANYON RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,35.198112,-120.605188
/CA/SONOMA/ANNAPOLIS/ANNAPOLIS-WINERY/,ANNAPOLIS WINERY,BASIL H. BARBARA G. ARON J. & NICHOLAS A. SCALABRINI,CA-W-1456,26055 SODA SPRING RD,ANNAPOLIS,CA,95412,SONOMA,38.719911,-123.341842
/CA/SANTA-BARBARA/BUELLTON/MANDOLINA-VINEYARDS/,MANDOLINA VINEYARDS,LUCAS AND LEWELLEN VINEYARDS INC.,CA-W-15001,132 EASY ST,BUELLTON,CA,93427,SANTA BARBARA,34.624059,-120.185474
/CA/NAPA/FULLERTON/VITA-LUCE-CELLARS/,VITA LUCE CELLARS,THREE GUYS AND A GIRL INC.,CA-W-15004,3801 ARTESIA AVE,FULLERTON,CA,92833,NAPA,33.873839,-117.978083
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/GELFAND-VINEYARDS/,GELFAND VINEYARDS,GELFAND LEONARD HOWARD AND JANET BERNICE,CA-W-15005,5530 DRESSER RANCH RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.606451,-120.592912
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/B-&-E-VINEYARD/,B & E VINEYARD,JERRY BELLO & PATRICIA BELLO,CA-W-15006,10000 CRESTON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.629035,-120.683082
/CA/SONOMA/CLOVERDALE/LINDE-VINEYARDS/,LINDE VINEYARDS,O. G. LINDE & SYLVIA LINDE,CA-W-15009,24400 GEYSERVILLE AVE,CLOVERDALE,CA,95425,SONOMA,38.744579,-122.944028
/CA/RIVERSIDE/TEMECULA/BELLA-VISTA-VINEYARD-&-WINERY/,BELLA VISTA VINEYARD & WINERY,BELLA VISTA WINERY OF TEMECULA INC.,CA-W-15011,41220 CALLE CONTENTO,TEMECULA,CA,92592,RIVERSIDE,33.525531,-117.064007
/CA/VENTURA/SANTA-ROSA/KVI-SCRRW/,KVI-SCRRW,KAUTZ VINEYARDS INC.,CA-W-15012,2191 LAGUNA RD,SANTA ROSA,CA,95401,VENTURA,38.468731,-122.850747
/CA/SANTA-CLARA/BOULDER-CREEK/BIG-BASIN-VINEYARDS/,BIG BASIN VINEYARDS,BIG BASIN VINEYARDS LLC,CA-W-15014,830 MEMORY LN,BOULDER CREEK,CA,95006,SANTA CLARA,37.17974,-122.161649
/CA/EL-DORADO/SOMERSET/CHATEAU-ROUTON/,CHATEAU ROUTON,CHATEAU ROUTON INC.,CA-W-15015,2700 OMO RANCH RD,SOMERSET,CA,95684,EL DORADO,38.564778,-120.714007
/CA/SANTA-BARBARA/SANTA-YNEZ/BRIDLEWOOD-WINERY/,BRIDLEWOOD WINERY,E. & J. GALLO WINERY,CA-W-15017,3555 ROBLAR AVE,SANTA YNEZ,CA,93460,SANTA BARBARA,34.651927,-120.082369
/CA/ALAMEDA/BERKELEY/A-DONKEY-AND-GOAT/,A DONKEY AND GOAT,A DONKEY AND GOAT LLC,CA-W-15018,1340 5TH ST,BERKELEY,CA,94710,ALAMEDA,37.877971,-122.302231
/CA/TEHAMA/MANTON/INDIAN-PEAK-VINEYARDS-LLC/,INDIAN PEAK VINEYARDS LLC,INDIAN PEAK VINEYARDS LLC,CA-W-15021,31559 FORWARD RD,MANTON,CA,96059,TEHAMA,40.435891,-121.862206
/CA/VENTURA/OXNARD/HERZOG-WINE-CELLARS-CO/,HERZOG WINE CELLARS CO.,ROYAL WINE CORPORATION,CA-W-15024,3201 CAMINO DEL SOL,OXNARD,CA,93030,VENTURA,34.20549,-119.130646
/CA/SAN-LUIS-OBISPO/PASO-ROBLES/GREMARK-VINEYARDS/,GREMARK VINEYARDS,GREMARK VINEYARDS L.L.C,CA-W-15027,5325 RANCHO LA LOMA LINDA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO,35.548766,-120.511192
/CA/SAN-DIEGO/VALLEY-CENTER/ACCIDENTAL-WINERY/,ACCIDENTAL WINERY,DONALD M. SANDERS,CA-W-15031,30718 MESA CREST RD,VALLEY CENTER,CA,92082,SAN DIEGO,33.272457,-117.060585
/CA/MADERA/MADERA/E-&-J-GALLO-WINERY/,E. & J. GALLO WINERY,E. & J. GALLO WINERY,CA-W-15033,31754 AVENUE 9,MADERA,CA,93638,MADERA,36.877198,-119.968649
/CA/KERN/ROSAMOND/LEONA-VALLEY-WINERY/,LEONA VALLEY WINERY,DAVID ROBERT REYNOLDS,CA-W-15034,1200 ORANGE ST,ROSAMOND,CA,93560,KERN,34.856956,-118.153221
/CA/RIVERSIDE/TEMECULA/WILSON-CREEK-WINERY-&-VINEYARDS/,WILSON CREEK WINERY & VINEYARDS,WILSON CREEK WINERY & VINEYARDS INC.,CA-W-15035,35960 RANCHO CALIFORNIA RD,TEMECULA,CA,92591,RIVERSIDE,33.54718,-117.044756
/CA/NAPA/CALISTOGA/WINE-GARAGE/,WINE GARAGE,THE WINE GARAGE INC.,CA-W-15037,1020 UNIT C FOOTHILL BLVD,CALISTOGA,CA,94515,NAPA,38.575233,-122.579587
/CA/AMADOR/PLYMOUTH/STONEHOUSE-VINEYARDS-&-WINERY/,STONEHOUSE VINEYARDS & WINERY,STONEHOUSE VINEYARDS & WINERY LLC,CA-W-15038,10861 SHENANDOAH RD,PLYMOUTH,CA,95669,AMADOR,38.518468,-120.822252
/CA/SANTA-BARBARA/SOLVANG/CARHARTT-VINEYARD/,CARHARTT VINEYARD,CARHARTT VINEYARD INC.,CA-W-15039,1691 ALAMO PINTADO RD,SOLVANG,CA,93463,SANTA BARBARA,34.625976,-120.121608
